fileName,name,duration,intensity1,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensity10,meanIntensity
M5_6_Def,de,0.07,66,66,67,69,69,69,69,69,68,67,68.053
M5_6_Def,yuan2,0.29,67,63,65,64,58,61,62,61,61,63,62.266
M5_6_Def,li3,0.12,63,64,63,62,59,56,54,52,50,46,57.228
M5_6_Def,sil,0.125,46,43,43,39,35,28,22,--undefined--,--undefined--,--undefined--,34.75
M5_6_Non,sil,0.09,--undefined--,--undefined--,--undefined--,36,31,25,30,38,48,56,36.396
M5_6_Non,dan4,0.065,56,61,67,72,74,75,75,76,76,75,71.27
M5_6_Non,wo,0.17,75,76,77,76,74,71,66,65,67,64,71.162
M5_6_Non,bu,0.08,64,62,63,67,71,73,74,73,70,65,68.711
M5_6_Non,tai,0.15,65,57,56,58,61,69,73,74,74,71,65.423
M5_6_Non,ming2,0.18,71,67,67,68,67,67,67,66,66,66,67.194
M5_6_Non,bai,0.14,66,65,73,76,76,75,74,73,70,63,71.987
M5_6_Non,ji1,0.14,63,52,51,55,57,56,59,69,70,67,59.393
M5_6_Non,zong,0.13,67,62,69,73,72,72,72,70,67,67,69.321
M5_6_Non,de,0.09,67,66,68,70,71,71,70,70,69,68,69.245
M5_6_Non,yuan2,0.18,68,67,67,67,65,63,66,67,66,67,66.116
M5_6_Non,li3,0.293,67,66,68,65,60,54,52,50,51,48,58.066
M5_6_Non,sil,0.11,48,43,37,33,33,32,35,--undefined--,--undefined--,--undefined--,36.476
M5_7_Def,sil,0.114,--undefined--,--undefined--,--undefined--,49,39,30,27,27,34,46,36.214
M5_7_Def,dan4,0.101,46,52,51,61,68,70,70,69,69,69,63.292
M5_7_Def,wo,0.33,69,66,64,63,64,64,64,63,64,56,64.096
M5_7_Def,sp,0.07,56,52,46,40,36,33,31,30,34,42,38.993
M5_7_Def,zhao3,0.16,42,53,53,58,65,64,64,62,59,58,58.719
M5_7_Def,fou3,0.14,58,55,45,33,39,43,51,63,65,67,50.7
M5_7_Def,dao,0.22,67,66,60,69,70,70,71,69,66,63,67.52
M5_7_Def,nei4,0.13,63,61,61,60,62,64,64,64,64,63,62.552
M5_7_Def,ge,0.11,63,61,61,63,65,64,64,64,63,62,62.979
M5_7_Def,wang3,0.12,62,60,58,57,55,51,48,47,44,44,52.547
M5_7_Def,zhan4,0.27,44,48,49,47,65,63,57,52,48,40,52.496
M5_7_Def,sil,0.092,40,35,31,29,29,30,29,--undefined--,--undefined--,--undefined--,31.209
M5_7_Non,sil,0.05,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,35,40,45,50,41.229
M5_7_Non,dan4,0.185,50,57,71,72,71,69,68,66,66,66,66.433
M5_7_Non,wo,0.17,66,66,67,68,68,69,69,70,69,62,67.767
M5_7_Non,zhao3,0.19,62,46,40,58,69,72,70,68,63,62,60.814
M5_7_Non,bu,0.07,62,62,63,65,66,68,68,69,68,67,65.956
M5_7_Non,dao,0.14,67,62,68,73,75,75,75,74,70,66,71.097
M5_7_Non,nei4,0.1,66,66,66,68,70,71,70,69,68,67,68.358
M5_7_Non,ge,0.13,67,68,68,68,67,67,67,65,64,61,66.493
M5_7_Non,wang3,0.08,61,59,57,57,56,54,53,53,53,53,55.391
M5_7_Non,zhan4,0.31,53,55,56,70,68,64,58,55,53,46,58.767
M5_7_Non,sil,0.069,46,45,43,40,39,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,41.69
M5_8_Def,sil,0.088,--undefined--,--undefined--,--undefined--,25,26,25,26,32,41,49,30.746
M5_8_Def,dan4,0.097,49,53,52,60,65,67,67,67,67,66,61.845
M5_8_Def,wo,0.17,66,66,65,64,62,62,62,62,62,61,63.169
M5_8_Def,bu,0.17,61,54,38,39,56,60,68,70,70,67,57.716
M5_8_Def,zhi1,0.13,67,64,58,51,54,62,68,68,68,66,62.386
M5_8_Def,dao4,0.28,66,62,71,70,70,69,67,66,64,64,67.186
M5_8_Def,zen3,0.15,64,58,44,46,46,57,63,61,60,59,55.096
M5_8_Def,me,0.09,59,58,58,58,59,60,61,62,62,63,59.933
M5_8_Def,yong4,0.255,63,63,64,67,68,65,62,58,52,40,61.382
M5_8_Def,sil,0.09,40,34,34,31,27,27,27,--undefined--,--undefined--,--undefined--,30.945
M5_8_Non,sil,0.065,--undefined--,--undefined--,--undefined--,--undefined--,31,31,31,35,42,48,35.741
M5_8_Non,dan4,0.17,48,63,71,73,73,72,71,69,68,67,68.757
M5_8_Non,wo,0.03,67,67,67,66,66,66,66,66,66,65,66.057
M5_8_Non,bu,0.13,65,63,52,45,55,60,70,73,73,71,61.968
M5_8_Non,zhi1,0.09,71,70,71,73,73,74,74,73,72,71,72.373
M5_8_Non,dao4,0.24,71,68,75,76,76,75,74,72,70,67,72.941
M5_8_Non,zen3,0.11,67,66,64,64,66,66,66,63,60,59,64.178
M5_8_Non,me,0.09,59,59,58,58,60,63,64,65,65,66,61.618
M5_8_Non,yong4,0.195,66,67,70,71,72,70,67,63,55,48,65.882
M5_8_Non,sil,0.12,48,46,43,40,32,29,26,--undefined--,--undefined--,--undefined--,36.277
M5_9_Def,sil,0.228,--undefined--,--undefined--,36,31,30,31,33,28,35,50,33.635
M5_9_Def,dan4,0.107,50,57,60,66,68,68,68,67,67,66,64.336
M5_9_Def,wo,0.17,66,66,65,65,65,64,65,64,62,60,64.312
M5_9_Def,mei2,0.21,60,59,59,60,63,66,67,68,68,68,63.599
M5_9_Def,you3,0.23,68,68,69,69,67,65,63,61,61,62,65.409
M5_9_Def,ting1,0.2,62,45,55,51,50,64,67,66,66,65,58.709
M5_9_Def,qing1,0.28,65,57,58,54,61,68,65,64,64,63,61.44
M5_9_Def,chu,0.24,63,52,53,54,50,48,41,38,50,42,48.878
M5_9_Def,sil,0.114,42,39,36,31,29,26,24,--undefined--,--undefined--,--undefined--,31.482
M5_9_Non,sil,0.071,--undefined--,--undefined--,--undefined--,--undefined--,32,29,30,35,42,50,35.068
M5_9_Non,dan4,0.074,50,55,63,70,73,74,74,74,73,73,68.695
M5_9_Non,wo,0.08,73,73,73,72,70,69,68,67,66,65,69.611
M5_9_Non,mei2,0.14,65,62,62,62,64,69,70,71,71,71,66.487
M5_9_Non,you3,0.09,71,71,70,69,69,69,68,68,67,65,68.809
M5_9_Non,ting1,0.17,65,53,55,53,58,70,69,65,65,64,61.393
M5_9_Non,qing1,0.25,64,57,57,54,64,67,66,63,61,59,61.218
M5_9_Non,chu,0.17,59,53,53,54,51,48,45,57,56,43,51.868
M5_9_Non,sp,0.02,43,44,44,45,46,47,48,49,49,50,46.522
M5_9_Non,sil,0.049,50,50,50,50,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,49.719
M6_10_Def,sil,0.152,--undefined--,--undefined--,48,38,30,37,35,27,30,46,35.249
M6_10_Def,dan4,0.083,46,50,56,64,67,68,69,69,68,66,63.081
M6_10_Def,shi,0.16,66,61,59,60,58,55,57,68,68,67,61.421
M6_10_Def,wo,0.08,67,68,68,68,67,67,67,66,66,65,66.893
M6_10_Def,shen1,0.24,65,59,63,65,58,68,68,65,65,64,64.017
M6_10_Def,ti3,0.24,64,54,54,61,60,52,64,63,48,38,56.431
M6_10_Def,bu,0.1,38,37,44,53,55,53,58,62,58,50,51.413
M6_10_Def,tai,0.14,50,54,59,58,61,66,67,67,67,66,61.764
M6_10_Def,shu1,0.29,66,59,61,62,57,60,68,68,68,65,62.901
M6_10_Def,fu2,0.253,65,51,50,50,51,48,60,63,55,46,53.906
M6_10_Def,sil,0.068,46,42,41,39,38,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,40.353
M6_10_Non,sil,0.083,--undefined--,--undefined--,--undefined--,--undefined--,42,37,33,34,39,48,38.183
M6_10_Non,dan4,0.082,48,51,52,59,64,67,67,67,66,63,60.984
M6_10_Non,shi,0.12,63,59,58,60,59,63,68,69,69,69,63.478
M6_10_Non,wo,0.07,69,69,69,69,68,68,67,66,64,61,67.231
M6_10_Non,shen1,0.19,61,63,64,62,63,68,67,64,64,63,63.872
M6_10_Non,ti3,0.13,63,58,54,55,57,64,67,67,64,58,60.641
M6_10_Non,bu,0.08,58,54,52,53,57,61,63,63,59,53,57.423
M6_10_Non,tai,0.1,53,56,59,62,66,68,68,67,66,64,63.256
M6_10_Non,shu1,0.25,64,58,61,61,56,48,62,66,65,59,59.815
M6_10_Non,fu2,0.2,59,52,52,52,51,47,59,61,60,48,54.195
M6_10_Non,sil,0.106,48,47,44,35,33,33,35,--undefined--,--undefined--,--undefined--,38.56
M6_1_Def,sil,0.087,--undefined--,--undefined--,--undefined--,--undefined--,39,36,36,37,45,53,40.083
M6_1_Def,tu2,0.108,53,58,59,55,51,59,67,69,69,68,61.026
M6_1_Def,shu1,0.14,68,65,61,61,60,67,71,71,68,61,65.284
M6_1_Def,guan3,0.19,61,55,70,72,71,70,69,69,67,65,67.289
M6_1_Def,li,0.18,65,65,67,68,67,66,66,65,63,60,65.673
M6_1_Def,hao3,0.14,60,56,53,52,53,56,63,66,64,61,58.115
M6_1_Def,xiang4,0.14,61,57,57,59,53,59,68,69,69,68,61.622
M6_1_Def,mei2,0.16,68,64,62,62,62,63,64,64,66,68,63.956
M6_1_Def,you,0.11,68,69,70,71,71,70,70,69,68,67,69.548
M6_1_Def,zhe4,0.13,67,60,55,59,56,64,69,68,63,58,61.632
M6_1_Def,ben3,0.12,58,56,60,63,65,65,66,66,66,65,63.087
M6_1_Def,shu,0.34,65,55,59,59,55,62,66,65,62,56,60.39
M6_1_Def,sil,0.093,56,50,41,33,30,30,31,--undefined--,--undefined--,--undefined--,37.669
M6_1_Non,sil,0.075,--undefined--,--undefined--,--undefined--,--undefined--,44,44,42,40,40,42,41.899
M6_1_Non,tu2,0.1,42,50,57,61,61,63,69,71,71,69,62.179
M6_1_Non,shu1,0.1,69,66,64,64,66,68,69,68,65,65,66.336
M6_1_Non,guan3,0.11,65,70,74,76,76,75,74,73,72,70,73.216
M6_1_Non,li,0.11,70,70,70,70,70,70,69,68,66,64,68.899
M6_1_Non,hao3,0.09,64,62,62,62,65,66,66,65,63,61,63.601
M6_1_Non,xiang4,0.11,61,59,59,61,66,69,69,67,65,64,64.103
M6_1_Non,mei2,0.16,64,64,64,65,67,67,67,67,68,70,66.35
M6_1_Non,you,0.13,70,72,73,74,75,75,75,74,73,69,73.31
M6_1_Non,zhe4,0.12,69,65,65,67,69,69,67,65,65,63,66.424
M6_1_Non,ben3,0.08,63,62,62,60,58,58,59,61,63,63,60.685
M6_1_Non,shu,0.23,63,58,57,60,60,56,60,59,60,61,59.063
M6_1_Non,sil,0.074,61,59,52,43,40,41,--undefined--,--undefined--,--undefined--,--undefined--,48.279
M6_2_Def,sil,0.09,--undefined--,--undefined--,--undefined--,36,35,36,35,36,44,55,38.54
M6_2_Def,dan4,0.085,55,61,63,67,70,71,71,71,70,69,67.239
M6_2_Def,wo,0.13,69,69,68,68,67,67,66,65,64,61,66.397
M6_2_Def,xian4,0.18,61,62,62,57,66,68,68,66,64,62,63.645
M6_2_Def,zai4,0.19,62,63,67,69,69,68,67,64,63,62,65.673
M6_2_Def,you,0.12,62,62,63,64,65,65,65,65,66,65,64.305
M6_2_Def,dian3,0.18,65,55,64,68,66,65,63,59,58,54,62.024
M6_2_Def,ji2,0.18,54,55,62,59,57,54,56,60,62,62,57.982
M6_2_Def,shi4,0.295,62,62,65,67,66,65,59,67,61,53,62.902
M6_2_Def,sil,0.089,53,50,41,35,32,29,28,--undefined--,--undefined--,--undefined--,37.958
M6_2_Non,sil,0.079,--undefined--,--undefined--,--undefined--,--undefined--,44,40,36,35,37,43,39.098
M6_2_Non,dan4,0.086,43,49,58,66,70,72,72,73,72,72,65.618
M6_2_Non,wo,0.07,72,72,71,71,71,71,71,70,69,67,70.609
M6_2_Non,xian4,0.13,67,65,65,62,67,71,72,70,68,68,67.309
M6_2_Non,zai4,0.1,68,70,71,71,71,71,71,70,70,70,70.373
M6_2_Non,you,0.09,70,69,70,70,70,71,71,71,70,68,70.137
M6_2_Non,dian3,0.16,68,65,70,72,70,68,67,65,64,60,67.182
M6_2_Non,ji2,0.18,60,59,64,61,58,58,58,61,65,64,60.493
M6_2_Non,shi4,0.259,64,64,66,68,67,65,66,69,64,59,65.505
M6_2_Non,sil,0.134,59,49,48,45,34,33,33,33,--undefined--,--undefined--,40.749
M6_3_Def,sil,0.135,--undefined--,--undefined--,--undefined--,32,31,29,30,28,35,45,31.978
M6_3_Def,jin1,0.13,45,51,51,44,57,63,63,62,61,59,56.22
M6_3_Def,tian1,0.14,59,59,63,64,65,66,65,62,59,56,62.294
M6_3_Def,bi4,0.1,56,54,55,62,65,65,65,65,63,61,61.447
M6_3_Def,xu1,0.13,61,56,53,53,53,54,61,64,63,58,57.093
M6_3_Def,gei3,0.12,58,49,43,45,57,63,64,64,62,59,56.124
M6_3_Def,ta1,0.13,59,57,63,63,63,63,63,62,61,59,61.497
M6_3_Def,da,0.15,59,52,54,61,61,60,60,60,58,50,57.907
M6_3_Def,dian4,0.15,50,45,46,53,61,63,64,64,64,63,57.17
M6_3_Def,hua4,0.32,63,60,54,42,56,63,61,56,52,38,55.112
M6_3_Def,sil,0.045,38,36,34,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,35.565
M6_3_Non,sil,0.075,--undefined--,--undefined--,--undefined--,--undefined--,30,31,32,34,36,43,33.431
M6_3_Non,jin1,0.13,43,56,60,57,64,68,68,67,67,63,62.621
M6_3_Non,tian1,0.13,63,60,68,72,73,73,73,71,68,65,69.114
M6_3_Non,bi4,0.15,65,55,47,54,62,69,70,70,70,69,62.765
M6_3_Non,xu1,0.14,69,65,60,58,58,59,66,69,68,63,63.247
M6_3_Non,gei3,0.09,63,58,52,51,58,64,67,68,68,68,61.245
M6_3_Non,ta1,0.12,68,69,69,69,69,69,68,67,63,56,67.364
M6_3_Non,da,0.11,56,56,62,65,64,62,61,59,56,53,59.889
M6_3_Non,dian4,0.18,53,47,48,60,64,65,66,66,66,65,59.956
M6_3_Non,hua4,0.277,65,66,61,50,58,70,68,61,58,54,61.321
M6_3_Non,sil,0.119,54,44,36,32,29,28,33,--undefined--,--undefined--,--undefined--,35.522
M6_4_Def,sil,0.129,--undefined--,--undefined--,--undefined--,33,39,36,34,42,40,54,38.562
M6_4_Def,dan4,0.096,54,60,66,70,71,71,71,71,70,69,68.012
M6_4_Def,wo,0.11,69,68,68,68,69,69,69,69,68,65,68.326
M6_4_Def,mei2,0.16,65,63,62,61,64,66,66,65,66,66,64.241
M6_4_Def,you,0.12,66,67,68,69,70,71,71,71,71,70,69.38
M6_4_Def,shou1,0.2,70,64,62,61,57,57,68,68,68,62,63.355
M6_4_Def,dao,0.12,62,60,66,68,68,68,68,67,66,65,66.139
M6_4_Def,na,0.13,65,64,65,65,65,65,64,63,62,58,63.734
M6_4_Def,feng,0.21,58,45,41,50,65,65,65,65,64,63,57.569
M6_4_Def,you2,0.15,63,63,64,62,61,59,57,52,54,53,58.989
M6_4_Def,jian4,0.25,53,49,61,61,62,66,65,63,61,55,60.189
M6_4_Def,sil,0.081,55,53,48,41,36,32,--undefined--,--undefined--,--undefined--,--undefined--,42.754
M6_4_Non,sil,0.092,--undefined--,--undefined--,--undefined--,37,36,35,35,40,51,62,41.081
M6_4_Non,dan4,0.073,62,68,72,74,75,75,75,75,75,75,73.237
M6_4_Non,wo,0.08,75,75,75,75,75,74,74,72,70,67,73.356
M6_4_Non,mei2,0.15,67,66,66,65,69,70,69,69,69,70,67.929
M6_4_Non,you,0.1,70,70,71,72,74,75,75,76,76,74,73.439
M6_4_Non,shou1,0.15,74,69,64,65,61,55,67,72,71,67,66.064
M6_4_Non,dao,0.1,67,68,70,70,70,70,69,69,68,68,69.183
M6_4_Non,na,0.1,68,68,69,69,69,69,69,68,67,64,68.196
M6_4_Non,feng,0.16,64,54,43,43,51,65,67,68,67,66,57.981
M6_4_Non,you2,0.14,66,64,64,62,63,64,62,64,65,63,63.587
M6_4_Non,jian4,0.2,63,52,65,65,61,65,64,63,61,58,61.86
M6_4_Non,sil,0.151,58,56,55,53,39,31,31,42,--undefined--,--undefined--,44.809
M6_5_Def,sil,0.147,--undefined--,--undefined--,40,36,34,41,40,35,34,42,37.073
M6_5_Def,dan4,0.088,42,52,58,63,68,70,69,69,69,69,63.748
M6_5_Def,wo,0.14,69,68,68,68,67,68,68,67,63,57,66.667
M6_5_Def,bu,0.12,57,50,45,56,59,55,62,66,65,61,57.642
M6_5_Def,zhi1,0.18,61,48,36,56,60,56,61,69,69,67,57.7
M6_5_Def,dao4,0.17,67,55,62,71,71,70,69,69,66,63,66.551
M6_5_Def,hui4,0.19,63,56,46,47,56,69,69,67,65,63,59.637
M6_5_Def,yi4,0.12,63,63,62,63,63,63,63,63,63,58,62.659
M6_5_Def,di4,0.19,58,46,58,61,62,62,63,63,63,58,59.361
M6_5_Def,dian3,0.211,58,43,48,58,61,61,61,57,56,44,55.085
M6_5_Def,sil,0.11,44,46,38,28,23,23,25,--undefined--,--undefined--,--undefined--,31.538
M6_5_Non,sil,0.101,--undefined--,--undefined--,--undefined--,45,47,42,34,32,39,51,40.436
M6_5_Non,dan4,0.114,51,61,69,73,74,73,73,72,71,71,69.656
M6_5_Non,wo,0.06,71,72,72,72,72,72,70,67,63,60,69.532
M6_5_Non,bu,0.14,60,53,47,49,59,63,69,71,69,62,60.016
M6_5_Non,zhi1,0.15,62,57,44,57,65,65,65,69,68,59,61.18
M6_5_Non,dao4,0.17,59,58,72,74,74,74,75,74,71,65,70.451
M6_5_Non,hui4,0.22,65,51,50,69,72,70,68,67,66,64,64.087
M6_5_Non,yi4,0.03,64,63,62,61,60,58,57,56,55,54,58.956
M6_5_Non,di4,0.13,54,53,58,62,64,64,64,64,61,57,60.627
M6_5_Non,dian3,0.16,57,52,51,57,60,60,61,62,60,57,57.75
M6_5_Non,sil,0.152,57,49,50,49,39,30,38,34,--undefined--,--undefined--,42.522
M6_6_Def,sil,0.082,--undefined--,--undefined--,--undefined--,--undefined--,37,32,28,32,41,51,35.584
M6_6_Def,dan4,0.093,51,56,57,64,68,68,68,67,67,67,63.824
M6_6_Def,wo,0.11,67,67,67,67,66,66,66,66,62,56,65.441
M6_6_Def,bu,0.13,56,46,37,41,52,58,61,66,66,58,53.889
M6_6_Def,tai,0.17,58,54,64,61,62,66,67,67,67,67,63.119
M6_6_Def,ming2,0.29,67,63,63,64,64,63,61,62,64,60,63.081
M6_6_Def,bai,0.24,60,55,70,71,70,68,66,63,59,57,64.334
M6_6_Def,qi,0.21,57,49,51,65,64,60,58,63,59,53,58.04
M6_6_Def,zhong1,0.12,53,57,57,65,68,68,67,66,66,65,63.666
M6_6_Def,de,0.09,65,65,66,68,68,68,68,68,68,67,67.297
M6_6_Def,yuan2,0.17,67,66,64,64,65,65,65,63,61,62,64.189
M6_6_Def,li3,0.276,62,63,62,63,63,65,67,63,60,52,62.649
M6_6_Def,sil,0.101,52,44,39,36,33,31,32,--undefined--,--undefined--,--undefined--,37.022
M6_6_Non,sil,0.19,--undefined--,--undefined--,41,42,41,38,44,41,37,54,41.123
M6_6_Non,dan4,0.095,54,61,68,72,73,74,73,73,73,73,70.11
M6_6_Non,wo,0.08,73,73,73,73,74,73,71,68,63,58,70.365
M6_6_Non,bu,0.08,58,54,51,55,61,65,68,70,68,62,61.309
M6_6_Non,tai,0.12,62,59,62,67,71,70,70,71,71,69,67.224
M6_6_Non,ming2,0.22,69,65,64,67,66,63,64,65,64,61,64.836
M6_6_Non,bai,0.13,61,65,72,74,74,73,72,71,68,63,70.05
M6_6_Non,qi,0.14,63,55,64,67,64,58,58,67,68,64,62.811
M6_6_Non,zhong1,0.11,64,62,65,68,70,70,70,68,66,65,67.22
M6_6_Non,di1,0.18,65,65,66,66,66,66,66,67,66,66,66.121
M6_6_Non,yuan2,0.06,66,65,65,65,65,65,65,65,65,65,65.02
M6_6_Non,li3,0.15,65,64,62,62,61,61,59,59,57,54,60.49
M6_6_Non,sil,0.127,54,53,47,41,34,29,27,--undefined--,--undefined--,--undefined--,38.813
M6_7_Def,sil,0.088,--undefined--,--undefined--,--undefined--,35,35,35,34,35,46,55,38.203
M6_7_Def,dan4,0.117,55,60,67,70,69,69,69,68,68,69,66.926
M6_7_Def,wo,0.07,69,69,69,70,70,70,70,70,70,68,69.786
M6_7_Def,zhao3,0.2,68,61,56,58,68,67,64,64,61,52,62.226
M6_7_Def,bu,0.09,52,49,46,45,53,62,66,67,64,60,56.404
M6_7_Def,dao,0.22,60,51,67,73,69,67,68,71,72,70,66.829
M6_7_Def,ne2,0.16,70,68,67,68,68,68,67,66,64,52,66.382
M6_7_Def,ge,0.1,52,41,42,48,55,61,63,63,62,61,54.629
M6_7_Def,wang3,0.2,61,62,62,60,58,57,53,50,53,47,56.602
M6_7_Def,zhan4,0.219,47,39,57,57,65,64,62,61,57,50,57.088
M6_7_Def,sil,0.113,50,45,40,33,28,26,28,--undefined--,--undefined--,--undefined--,34.531
M6_7_Non,sil,0.086,--undefined--,--undefined--,--undefined--,39,37,34,35,36,42,51,38.389
M6_7_Non,dan4,0.089,51,58,65,70,71,72,72,72,72,72,68.216
M6_7_Non,wo,0.06,72,72,72,72,72,71,71,70,68,67,70.672
M6_7_Non,zhao3,0.17,67,57,60,64,73,73,68,66,65,62,65.582
M6_7_Non,bu,0.06,62,59,57,57,59,61,62,62,61,59,59.953
M6_7_Non,dao,0.23,59,54,73,77,78,78,77,75,74,71,72.446
M6_7_Non,ne2,0.12,71,68,69,70,69,68,67,66,64,61,67.483
M6_7_Non,ge,0.17,61,56,59,64,62,64,61,63,63,58,61.183
M6_7_Non,wang3,0.03,58,59,60,60,60,59,57,55,52,49,57.111
M6_7_Non,zhan4,0.216,49,51,51,59,59,64,60,57,57,53,56.35
M6_7_Non,sil,0.121,53,53,51,42,34,28,26,--undefined--,--undefined--,--undefined--,39.308
M6_8_Def,sil,0.082,--undefined--,--undefined--,--undefined--,--undefined--,29,28,30,33,39,50,33.331
M6_8_Def,dan4,0.123,50,58,58,68,72,71,71,70,70,69,66.445
M6_8_Def,wo,0.1,69,69,69,69,69,69,69,69,67,62,68.298
M6_8_Def,bu,0.13,62,55,48,40,49,53,56,66,69,66,55.618
M6_8_Def,zhi1,0.13,66,55,48,59,65,60,60,69,69,60,60.974
M6_8_Def,dao4,0.14,60,52,60,68,74,73,72,72,69,59,66.451
M6_8_Def,zen3,0.15,59,45,50,61,57,59,63,60,61,63,57.339
M6_8_Def,me,0.12,63,63,63,63,62,63,62,62,63,63,62.658
M6_8_Def,yong4,0.275,63,62,66,72,72,70,68,65,61,56,66.191
M6_8_Def,sil,0.118,56,54,46,35,29,25,23,--undefined--,--undefined--,--undefined--,36.011
M6_8_Non,sil,0.083,--undefined--,--undefined--,--undefined--,--undefined--,38,30,33,42,51,55,40.205
M6_8_Non,dan4,0.082,55,56,61,66,68,69,70,70,70,69,65.82
M6_8_Non,wo,0.08,69,69,69,69,69,68,67,64,61,57,66.712
M6_8_Non,bu,0.11,57,53,47,47,56,59,64,67,68,64,57.949
M6_8_Non,zhi1,0.11,64,58,53,56,59,64,69,71,71,71,63.338
M6_8_Non,dao4,0.06,71,70,70,70,70,69,69,68,66,64,68.864
M6_8_Non,zen3,0.11,64,58,59,61,58,59,57,54,52,52,57.18
M6_8_Non,me,0.09,52,50,51,55,57,58,58,58,59,59,55.769
M6_8_Non,yong4,0.206,59,62,67,70,72,71,69,66,60,50,66.016
M6_8_Non,sil,0.099,50,47,52,52,47,42,39,--undefined--,--undefined--,--undefined--,46.873
M6_9_Def,sil,0.085,--undefined--,--undefined--,--undefined--,--undefined--,34,32,30,35,44,53,36.6
M6_9_Def,dan4,0.1,53,58,65,69,70,71,71,71,71,70,67.65
M6_9_Def,wo,0.12,70,70,69,69,69,70,70,68,66,64,68.731
M6_9_Def,mei2,0.13,64,61,61,62,62,65,68,68,68,68,64.335
M6_9_Def,you3,0.14,68,68,69,69,70,69,69,68,67,61,68.406
M6_9_Def,ting1,0.21,61,46,54,61,56,52,66,66,64,58,58.453
M6_9_Def,qing1,0.26,58,65,60,55,67,68,66,66,65,63,63.609
M6_9_Def,chu,0.199,63,58,59,57,56,49,52,64,56,49,56.417
M6_9_Def,sil,0.136,49,50,55,49,37,32,28,29,--undefined--,--undefined--,41.322
M6_9_Non,sil,0.097,--undefined--,--undefined--,--undefined--,27,27,26,31,41,55,64,37.361
M6_9_Non,dan4,0.068,64,69,72,73,74,74,75,75,75,75,72.77
M6_9_Non,wo,0.09,75,74,74,73,72,72,71,70,67,65,71.475
M6_9_Non,mei2,0.11,65,64,64,64,65,67,68,68,68,68,66.079
M6_9_Non,you3,0.09,68,68,68,69,69,69,68,66,60,53,66.348
M6_9_Non,ting1,0.16,53,51,59,61,60,60,66,65,64,60,60.236
M6_9_Non,qing1,0.27,60,62,62,56,67,66,66,66,66,63,63.733
M6_9_Non,chu,0.17,63,61,64,62,59,56,54,65,64,--undefined--,60.467
M6_9_Non,sil,0.021,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
M7_10_Def,sil,0.085,--undefined--,--undefined--,--undefined--,28,25,23,24,26,35,46,28.364
M7_10_Def,dan4,0.12,46,53,62,69,70,71,72,72,72,71,66.433
M7_10_Def,shi,0.16,71,68,64,64,64,59,63,69,71,69,65.797
M7_10_Def,wo,0.07,69,69,68,68,67,65,64,63,62,61,65.725
M7_10_Def,shen1,0.19,61,60,65,66,62,66,69,68,66,65,64.946
M7_10_Def,ti3,0.16,65,61,57,57,56,62,67,65,61,50,60.298
M7_10_Def,bu,0.07,50,47,48,54,59,63,65,66,65,63,57.983
M7_10_Def,tai,0.13,63,59,62,66,66,67,68,68,67,66,65.226
M7_10_Def,shu1,0.26,66,63,65,63,59,64,70,70,69,65,65.134
M7_10_Def,fu2,0.23,65,57,56,55,54,66,66,62,51,49,58.273
M7_10_Def,sil,0.253,49,37,38,43,40,40,38,35,34,--undefined--,38.802
M7_10_Non,sil,0.09,--undefined--,--undefined--,--undefined--,26,25,33,37,37,41,47,34.711
M7_10_Non,dan4,0.075,47,54,62,68,72,73,74,74,74,74,68.098
M7_10_Non,shi,0.06,74,73,73,73,74,74,73,73,73,74,73.403
M7_10_Non,wo,0.09,74,75,74,73,71,71,70,69,69,67,71.412
M7_10_Non,shen1,0.18,67,63,62,66,65,70,70,69,69,68,66.435
M7_10_Non,ti3,0.15,68,64,56,60,61,64,70,72,67,62,64.36
